timestamp,asset,price
2026-04-18 18:10:53.253170,polkadot,1.28
2026-04-18 18:10:53.256322,litecoin,55.54
2026-04-18 18:10:53.260292,bitcoin-cash,444.38
2026-04-18 18:10:53.263402,chainlink,9.31
2026-04-18 18:10:53.268393,stellar,0.16993
2026-04-18 18:10:53.272581,uniswap,3.37
2026-04-18 18:10:53.276837,avalanche-2,9.4
2026-04-18 18:10:53.278834,cosmos,1.79
2026-04-18 18:10:53.283972,monero,349.48
2026-04-18 18:10:53.287962,ethereum-classic,8.5
2026-04-18 18:10:53.290954,filecoin,0.949911
2026-04-18 18:10:53.294213,aptos,0.942339
2026-04-18 18:10:53.296208,arbitrum,0.127227
2026-04-18 18:10:53.303360,optimism,0.126562
2026-04-18 18:10:53.307353,near,1.35
2026-04-18 18:10:53.311339,internet-computer,2.5
2026-04-18 18:10:53.319639,vechain,0.00708743
2026-04-18 18:10:53.323699,hedera-hashgraph,0.089047
2026-04-18 18:10:53.326072,algorand,0.107395
2026-04-18 18:10:53.334058,the-sandbox,0.080702
2026-04-18 18:10:53.339039,decentraland,0.092467
2026-04-18 18:10:53.342028,theta-token,0.221742
2026-04-18 18:10:53.346446,axie-infinity,1.13
2026-04-18 18:10:53.353784,elrond-erd-2,4.24
2026-04-18 18:10:53.357776,tezos,0.365525
2026-04-18 18:10:53.361765,flow,0.03573687
2026-04-18 18:10:53.367043,eos,0.082015
2026-04-18 18:10:53.371018,neo,2.89
2026-04-18 18:10:53.374011,kava,0.056364
2026-04-18 18:10:53.378630,dash,34.64
2026-04-18 18:10:53.382619,zcash,322.63
2026-04-18 18:10:53.385624,iota,0.057216
2026-04-18 18:10:53.388602,maker,1791.33
2026-04-18 18:10:53.392594,aave,104.29
2026-04-18 18:10:53.395606,compound-governance-token,26.68
2026-04-18 18:10:53.399579,sushi,0.213645
2026-04-18 18:10:53.403685,yearn-finance,2700.67
2026-04-18 18:10:53.406678,curve-dao-token,0.231532
2026-04-18 18:11:54.398260,bitcoin,75830
2026-04-18 18:11:54.402253,ethereum,2354.38
2026-04-18 18:11:54.415242,tether,1.0
2026-04-18 18:11:54.418209,usd-coin,0.999807
2026-04-18 18:11:54.422198,binancecoin,631.14
2026-04-18 18:11:54.431174,solana,86.22
2026-04-18 18:11:54.434166,ripple,1.43
2026-04-18 18:11:54.438154,cardano,0.24935
2026-04-18 18:11:54.447130,dogecoin,0.094956
2026-04-18 18:11:54.450122,tron,0.329191
2026-04-18 18:11:54.453116,polkadot,1.28
2026-04-18 18:11:54.461095,litecoin,55.54
2026-04-18 18:11:54.465085,bitcoin-cash,444.27
2026-04-18 18:11:54.469070,chainlink,9.32
2026-04-18 18:11:54.475064,stellar,0.169943
2026-04-18 18:11:54.482039,uniswap,3.37
2026-04-18 18:11:54.485031,avalanche-2,9.4
2026-04-18 18:11:54.492012,cosmos,1.78
2026-04-18 18:11:54.498995,monero,349.55
2026-04-18 18:11:54.505974,ethereum-classic,8.5
2026-04-18 18:11:54.511965,filecoin,0.950049
2026-04-18 18:11:54.516943,aptos,0.942259
2026-04-18 18:11:54.524474,arbitrum,0.127246
2026-04-18 18:11:54.530456,optimism,0.126593
2026-04-18 18:11:54.537437,near,1.35
2026-04-18 18:11:54.543421,internet-computer,2.5
2026-04-18 18:11:54.548410,vechain,0.00708841
2026-04-18 18:11:54.554392,hedera-hashgraph,0.089001
2026-04-18 18:11:54.561383,algorand,0.107395
2026-04-18 18:11:54.566363,the-sandbox,0.080701
2026-04-18 18:11:54.585311,decentraland,0.092466
2026-04-18 18:11:54.597277,theta-token,0.221844
2026-04-18 18:11:54.600271,axie-infinity,1.13
2026-04-18 18:11:54.603262,elrond-erd-2,4.24
2026-04-18 18:11:54.613249,tezos,0.365566
2026-04-18 18:11:54.633999,flow,0.03573691
2026-04-18 18:11:54.637306,eos,0.082015
2026-04-18 18:11:54.652142,neo,2.9
2026-04-18 18:11:54.684053,kava,0.056354
2026-04-18 18:11:54.705996,dash,34.64
2026-04-18 18:11:54.749883,zcash,322.91
2026-04-18 18:11:54.785784,iota,0.057251
2026-04-18 18:11:54.799747,maker,1791.47
2026-04-18 18:11:54.803734,aave,104.08
2026-04-18 18:11:54.809719,compound-governance-token,26.67
2026-04-18 18:11:54.818040,sushi,0.213648
2026-04-18 18:11:54.825022,yearn-finance,2700.96
2026-04-18 18:11:54.834994,curve-dao-token,0.231518
2026-04-18 18:12:55.811200,bitcoin,75822
2026-04-18 18:12:55.814442,ethereum,2353.93
2026-04-18 18:12:55.824844,tether,1.0
2026-04-18 18:12:55.829829,usd-coin,0.99986
2026-04-18 18:12:55.835312,binancecoin,631.12
2026-04-18 18:12:55.839303,solana,86.22
2026-04-18 18:12:55.842296,ripple,1.43
2026-04-18 18:12:55.845286,cardano,0.249367
2026-04-18 18:12:55.855218,dogecoin,0.09494
2026-04-18 18:12:55.861077,tron,0.329177
2026-04-18 18:12:55.863137,polkadot,1.28
2026-04-18 18:12:55.866262,litecoin,55.54
2026-04-18 18:12:55.870258,bitcoin-cash,444.26
2026-04-18 18:12:55.873342,chainlink,9.32
2026-04-18 18:12:55.875627,stellar,0.169951
2026-04-18 18:12:55.887063,uniswap,3.37
2026-04-18 18:12:55.892052,avalanche-2,9.4
2026-04-18 18:12:55.895295,cosmos,1.78
2026-04-18 18:12:55.897290,monero,349.7
2026-04-18 18:12:55.901279,ethereum-classic,8.5
2026-04-18 18:12:55.910468,filecoin,0.94984
2026-04-18 18:12:55.917331,aptos,0.942347
2026-04-18 18:12:55.924506,arbitrum,0.127216
2026-04-18 18:12:55.928496,optimism,0.126543
2026-04-18 18:12:55.933636,near,1.35
2026-04-18 18:12:55.942615,internet-computer,2.5
2026-04-18 18:12:55.946790,vechain,0.00708943
2026-04-18 18:12:55.952295,hedera-hashgraph,0.088979
2026-04-18 18:12:55.954657,algorand,0.107432
2026-04-18 18:12:55.957656,the-sandbox,0.080691
2026-04-18 18:12:55.960641,decentraland,0.092443
2026-04-18 18:12:55.963818,theta-token,0.221847
2026-04-18 18:12:55.976272,axie-infinity,1.13
2026-04-18 18:12:55.981268,elrond-erd-2,4.24
2026-04-18 18:12:55.985655,tezos,0.365475
2026-04-18 18:12:55.990640,flow,0.03574473
2026-04-18 18:12:55.994794,eos,0.082015
2026-04-18 18:12:56.000681,neo,2.9
2026-04-18 18:12:56.008947,kava,0.056342
2026-04-18 18:12:56.017689,dash,34.63
2026-04-18 18:12:56.024831,zcash,323.03
2026-04-18 18:12:56.030798,iota,0.057208
2026-04-18 18:12:56.039910,maker,1791.5
2026-04-18 18:12:56.042895,aave,103.89
2026-04-18 18:12:56.046329,compound-governance-token,26.65
2026-04-18 18:12:56.055591,sushi,0.213652
2026-04-18 18:12:56.058587,yearn-finance,2700.97
2026-04-18 18:12:56.060583,curve-dao-token,0.231452
